query_id,question,hotel_id,hotel_name,price_lkr,rating,star,travel_time_min,amenities,relevance
q42,luxury 5 star hotels with quick city access,ChIJtZJD3aVb4joROkc91MuElUk,Radisson Hotel Colombo,,4.5,,6.8,Hot Water; 24h Front Desk; Air Conditioning,
q07,budget friendly hotels that are also easy to reach quickly,ChIJf5jjgiZZ4joRW1f6vCdi71U,C1 Colombo Fort,,4.4,,7.1,Hot Water; 24h Front Desk; Air Conditioning,
q23,high end five star properties,ChIJf5jjgiZZ4joRW1f6vCdi71U,C1 Colombo Fort,,4.4,,7.1,Hot Water; 24h Front Desk; Air Conditioning,
q24,hotels that guests love,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q14,mid-range hotels between 30000 and 60000 LKR,lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q49,"comfortable mid range hotel with good reviews, not too far out",lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q16,value for money hotels under 40000,lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q06,well rated hotels with good road access and stable ETA,ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q47,4 star hotels under 70000 LKR,lp67286,Colombo Court Hotel & Spa,29509.78,4.5,4.0,3.2,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,ChIJsXWHzh9Z4joR9sK4oqwEe1Y,Port View City Hotel,,4.2,,10.3,Air Conditioning; 24h Front Desk; Hot Water,
q06,well rated hotels with good road access and stable ETA,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q30,avoid traffic - hotels that are easy to get to,lpa40ff,Hotel Nippon Colombo,17077.73,3.9,3.0,4.7,Air Conditioning; 24h Front Desk,
q16,value for money hotels under 40000,ChIJN-exN95b4joRx1sC7LHuGdc,Seconds Colombo,,4.3,,11.2,24h Front Desk; Air Conditioning; Restaurant; Hot Water,
q47,4 star hotels under 70000 LKR,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q22,really well reviewed places to stay,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q40,"top rated hotels with fast access, rating 4.3 or higher within 6 minutes",lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q48,hotels above 4.5 rating with easy access,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q31,hotels with a stable ETA under heavy traffic,lp73ace,The Ocean Colombo - Guaranteed Sea View Rooms,19909.49,3.9,4.0,6.4,24h Front Desk; Air Conditioning,
q11,hotels below 20000 LKR per night,ChIJsXWHzh9Z4joR9sK4oqwEe1Y,Port View City Hotel,,4.2,,10.3,Air Conditioning; 24h Front Desk; Hot Water,
q40,"top rated hotels with fast access, rating 4.3 or higher within 6 minutes",ChIJDeMdNSRZ4joRymwzaUU7Zwk,Fairway Colombo,,4.2,,7.1,Hot Water; 24h Front Desk; Air Conditioning,
q41,budget hotels below 25000 that are easy to reach,lp1c1ea,Cinnamon Grand Colombo,60548.32,4.7,5.0,4.5,Air Conditioning; 24h Front Desk,
q14,mid-range hotels between 30000 and 60000 LKR,lp30277,Hilton Colombo Residence,41596.13,4.4,5.0,3.5,Air Conditioning; 24h Front Desk,
q08,highly rated mid-range hotels under 45000 LKR,lp96bf6,Jetwing Colombo Seven,36262.45,4.4,5.0,5.0,Air Conditioning; 24h Front Desk,
q13,stays that won't break the bank,lp81760,The Steuart by Citrus,17299.52,4.2,4.0,5.4,Air Conditioning; 24h Front Desk,
q30,avoid traffic - hotels that are easy to get to,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q11,hotels below 20000 LKR per night,ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,,4.5,,3.1,Air Conditioning; 24h Front Desk; Hot Water,
q09,premium high quality hotels rated 4.6 or higher,lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q06,well rated hotels with good road access and stable ETA,ChIJ-2jwaXRZ4joRijx-9hZDsUM,Jetwing Colombo Seven,,4.5,,5.0,Air Conditioning; 24h Front Desk; Hot Water,
q15,upscale hotels above 80000 rupees a night,ChIJv1bUJj1Z4joRyDlJ1LITJZc,Cinnamon Lakeside Colombo,,4.6,,5.8,Air Conditioning; 24h Front Desk; Hot Water,
q32,quick access hotels with low commute time,ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q35,hotels with air conditioning,lp1bc0d,Hilton Colombo Hotel,40872.49,4.2,5.0,6.4,Air Conditioning; 24h Front Desk,
q44,cheap quiet hotels away from traffic under 35000,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q30,avoid traffic - hotels that are easy to get to,lp65774d7d,La Maison de Colombo,110213.15,4.8,4.0,11.0,24h Front Desk; Air Conditioning,
q47,4 star hotels under 70000 LKR,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q35,hotels with air conditioning,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q41,budget hotels below 25000 that are easy to reach,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q02,very affordable hotels under 18000 rupees,lp73ace,The Ocean Colombo - Guaranteed Sea View Rooms,19909.49,3.9,4.0,6.4,24h Front Desk; Air Conditioning,
q49,"comfortable mid range hotel with good reviews, not too far out",lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q40,"top rated hotels with fast access, rating 4.3 or higher within 6 minutes",ChIJsXWHzh9Z4joR9sK4oqwEe1Y,Port View City Hotel,,4.2,,10.3,Air Conditioning; 24h Front Desk; Hot Water,
q48,hotels above 4.5 rating with easy access,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q36,air conditioned hotels under 40000,lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q08,highly rated mid-range hotels under 45000 LKR,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q30,avoid traffic - hotels that are easy to get to,lp655a9e91,Zest Metropole,20622.39,4.3,4.0,7.5,Air Conditioning; 24h Front Desk,
q37,hotels with hot water,ChIJg5nQ7Ltb4joRV-2u4bOYJJo,Mirage Hotel Colombo,,4.0,,9.0,Hot Water; 24h Front Desk; Air Conditioning,
q13,stays that won't break the bank,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q24,hotels that guests love,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q04,luxury 5 star hotels in Colombo,lp65589ffb,MaRadha Colombo,35640.66,4.8,3.0,6.0,Air Conditioning; 24h Front Desk,
